17;05;248165641;(-87.969119 41.961168,-87.966785 41.850417,-87.939339 41.803439,-87.917089 41.791233,-87.917304 41.796397,-87.920445 41.906841,-87.805826 41.910706,-87.703605 41.968494,-87.687006 41.902087,-87.684199 41.889056,-87.624982113481 41.9068178107036,-87.634367533887 41.9329102403255,-87.674705 41.990763,-87.773345 42.011949,-87.846493 41.973706,-87.920842 42.022917,-87.938989 41.993429,-87.920251 41.9416,-87.969119 41.961168)
36;15;37601479;(-73.9474845690832 40.8577734532874,-73.9658345170463 40.8247452595586,-73.912456 40.796096,-73.846654 40.801024,-73.838906 40.821118,-73.883079 40.866593,-73.9474845690832 40.8577734532874)
36;08;74740249;(-74.036557654454 40.5889884137416,-73.991346 40.57035,-73.9737917702446 40.5608547025179,-73.940591 40.542896,-73.8254940011311 40.5761495789939,-73.848338 40.643521,-73.844685 40.698674,-73.868717 40.694622,-73.863787 40.681114,-73.900228 40.673849,-73.986798 40.700617,-73.979605 40.682489,-73.903573 40.668128,-73.939968 40.625546,-73.917663 40.585605,-73.960261 40.585039,-74.036557654454 40.5889884137416)
06;46;185673052;(-117.9979 33.835661,-118.017493 33.824458,-117.920251 33.759791,-117.929607 33.70187,-117.86753 33.691631,-117.83764 33.71126,-117.834001 33.838856,-117.837107 33.868172,-117.9979 33.835661)
48;03;1245563603;(-96.841849 33.086456,-96.843979 32.987554,-96.803375 32.987003,-96.613377 32.984021,-96.60317 33.046241,-96.460126 33.022195,-96.430585 33.035403,-96.359757 33.175088,-96.415667 33.242081,-96.400846 33.357065,-96.586678 33.345602,-96.602239 33.288429,-96.689102 33.261799,-96.837795 33.262835,-96.841849 33.086456)
12;10;2927130488;(-81.957641 28.34518,-81.957805 28.308888,-81.922354 28.175103,-81.838856 28.153804,-81.8278 28.010408,-81.7909 28.007429,-81.751361 28.00446,-81.644396 28.033044,-81.677402 28.107315,-81.613553 28.25946,-81.657189 28.259217,-81.657268 28.347098,-81.487939 28.347088,-81.428572 28.4213,-81.31022 28.480612,-81.344721 28.553224,-81.364837 28.582253,-81.416513 28.577882,-81.382222 28.553153,-81.40092 28.450358,-81.509549 28.542665,-81.490743 28.625614,-81.657296 28.608276,-81.646513 28.785872,-81.533131 28.786068,-81.550641 28.876794,-81.601478 28.87395,-81.593885 28.962019,-81.658698 28.960345,-81.889819 28.960078,-81.887037 28.890905,-81.939596 28.861804,-81.95347 28.88712,-81.957641 28.34518)
36;14;73814715;(-73.912456 40.796096,-73.920999 40.781749,-73.911731 40.729964,-73.837847 40.743334,-73.825285 40.781697,-73.827583 40.803936,-73.778958 40.811713,-73.74806 40.871721,-73.824047 40.889866,-73.820468 40.86136,-73.870944 40.878511,-73.883079 40.866593,-73.838906 40.821118,-73.846654 40.801024,-73.912456 40.796096)
44;01;695399832;(-71.591098615378 42.0135132889091,-71.6062036517871 42.0131179047248,-71.575107 41.858599,-71.411447 41.831402,-71.378273 41.755297,-71.365207 41.735649,-71.33097 41.686962,-71.380542 41.650326,-71.407748 41.478213,-71.4172127914837 41.4560313127744,-71.389284 41.460605,-71.351096 41.450802,-71.312694 41.451402,-71.285639 41.487805,-71.245992 41.481302,-71.2398044238189 41.4785720701705,-71.2126727591074 41.4666017059031,-71.19302 41.457931,-71.140224 41.485855,-71.12057 41.497448,-71.137492 41.602561,-71.132888 41.660102,-71.19564 41.67509,-71.2013271875249 41.6817683282027,-71.2086005328951 41.6903092436027,-71.261392 41.752301,-71.3172840975385 41.7772035743091,-71.329396 41.7826,-71.339597 41.832,-71.339298 41.893399,-71.3817 41.893199,-71.381461 41.952141,-71.3814314243059 41.9849981173989,-71.381401 42.018798,-71.4580809945561 42.0168788251287,-71.4982248646903 42.0158740897052,-71.559439 42.014342,-71.591098615378 42.0135132889091)
18;03;10826747195;(-85.911209 41.261956,-85.908013 41.17509,-85.798563 41.176958,-85.795814 41.043588,-85.684181 41.046716,-85.683198 41.001909,-85.643841 41.002305,-85.638587 40.653129,-85.448825 40.653607,-85.447014 40.566929,-85.390539 40.566898,-85.389607 40.523136,-85.388809 40.479287,-85.206508 40.479373,-85.206886 40.386018,-85.219901 40.379034,-85.218758 40.306706,-84.8049173025784 40.3100959150341,-84.8041205270149 40.3527622302971,-84.804119 40.352844,-84.8029313665713 40.4653866217198,-84.802547 40.50181,-84.8024138785794 40.5722128806467,-84.8021190322638 40.7281459368726,-84.802119 40.728163,-84.8026702061534 40.922568713921,-84.8028596219513 40.9893740520086,-84.803234 41.121414,-84.8036449822555 41.2525616835482,-84.8037035726169 41.2712583305706,-84.804133 41.408292,-84.8042532576115 41.4260497115499,-84.8049581562396 41.5301378133882,-84.806082 41.696089,-84.805883 41.760216,-84.8251282838768 41.7601990063519,-85.196774200302 41.759870841803,-85.232835 41.759839,-85.2921788113335 41.7597552747018,-85.6597502379909 41.759236686047,-85.654747 41.523347,-85.653507 41.436856,-85.653227 41.351195,-85.863947 41.348148,-85.911209 41.261956)
09;04;1193371430;(-73.6959358021696 41.1152554569041,-73.727775 41.100696,-73.659533 41.017857,-73.659362 41.004034,-73.6573740092614 40.9855248838592,-73.657336 40.985171,-73.595699 41.015995,-73.561968 41.016797,-73.516903 41.038738,-73.468239 41.051347,-73.422165 41.047562,-73.387227 41.058247,-73.354231 41.085639,-73.372296 41.10402,-73.33066 41.109996,-73.297214389349 41.1136685437012,-73.2698175797685 41.1166768900433,-73.262358 41.117496,-73.202656 41.158096,-73.1728353651274 41.1534422791124,-73.108295 41.268582,-73.086752 41.254596,-73.086852 41.276596,-73.067851 41.300996,-73.115754 41.332196,-73.147555 41.367696,-73.083585 41.403766,-73.077366 41.465189,-73.104234 41.489396,-73.15789 41.489409,-73.164185 41.448194,-73.207688 41.420544,-73.183269 41.391711,-73.333062 41.318095,-73.347713 41.350236,-73.470357 41.326948,-73.529722 41.375976,-73.532594 41.375537,-73.534924 41.375604,-73.5431832079963 41.3763973085168,-73.5433065806917 41.3751128640277,-73.5441511864006 41.3663195962444,-73.550961 41.295422,-73.482709 41.21276,-73.6959358021696 41.1152554569041)
17;07;161925264;(-87.919601 41.882176,-87.891641 41.8498,-87.642707 41.849905,-87.635839 41.809046,-87.70781 41.771599,-87.654116 41.765057,-87.5883759425147 41.8110340761664,-87.60945 41.845233,-87.616293 41.870929,-87.613556 41.88448,-87.612291 41.893335,-87.624052 41.904232,-87.624982113481 41.9068178107036,-87.684199 41.889056,-87.687006 41.902087,-87.70869 41.899171,-87.780504 41.921463,-87.844236 41.888954,-87.919601 41.882176)
18;09;11621055099;(-86.68561 39.336043,-86.683002 39.165746,-86.682277 38.992404,-86.682853 38.904697,-86.683102 38.686561,-86.682359 38.526378,-86.681424 38.394767,-86.614784 38.395461,-86.621938 38.332383,-86.570123 38.266954,-86.459455 38.243634,-86.460425 38.206825,-86.4606 38.201477,-86.375896 38.191341,-86.356407267971 38.1352778367658,-86.321274 38.147418,-86.278656 38.098509,-86.206439 38.021876,-86.095766 38.00893,-86.033386 37.970382,-85.9973516597543 37.9912256022991,-85.976028 38.00356,-85.9517296459155 38.0149401270906,-85.922395 38.028679,-85.905164 38.11107,-85.8959117877356 38.1799269208704,-85.894764 38.188469,-85.839664 38.23977,-85.816164 38.282969,-85.7945109067701 38.2779547357953,-85.750962 38.26787,-85.683561 38.295469,-85.646201 38.342916,-85.6344441449773 38.3783994475748,-85.621625 38.417089,-85.587758 38.450495,-85.498866 38.468242,-85.474354 38.504074,-85.433136 38.523914,-85.4329722694261 38.5241233969879,-85.4156 38.546341,-85.4314160707522 38.5862856131089,-85.496666 38.606736,-85.56998 38.606155,-85.719718 38.60554,-85.710209 38.693478,-85.869559 38.726171,-85.804554 38.779906,-85.795357 38.807508,-85.798804 39.068536,-85.860573 39.04091,-86.069326 39.03591,-86.080272 39.05027,-86.07903 39.079641,-86.085601 39.344189,-85.952005 39.347373,-85.95208 39.638345,-86.249885 39.633645,-86.326341 39.632177,-86.335904 39.631985,-86.335807 39.559164,-86.465354 39.556963,-86.465186 39.498249,-86.60395 39.514,-86.540095 39.44016,-86.63191 39.441086,-86.630818 39.346948,-86.68561 39.336043)
31;02;1320197783;(-96.47072 41.393239,-96.421439 41.364165,-96.327399 41.189999,-96.339805 41.082502,-96.319191 41.044998,-96.218939 40.994308,-96.056256 41.065356,-96.005191 41.060624,-95.966681 41.127829,-96.009134 41.1907,-95.9099084912548 41.1912828508279,-95.911391 41.237998,-95.890152 41.278308,-95.92569 41.322197,-95.92879 41.370096,-95.9273362423201 41.3899879374596,-95.945045 41.393095,-96.329012 41.393136,-96.47072 41.393239)
19;03;22765046662;(-95.9940203930119 41.5068906409415,-95.982962 41.469778,-95.922529 41.455766,-95.9273362423201 41.3899879374596,-95.92879 41.370096,-95.92569 41.322197,-95.890152 41.278308,-95.911391 41.237998,-95.9099084912548 41.1912828508279,-95.90969 41.184398,-95.856788 41.187098,-95.8618980682094 41.1603023482127,-95.868688 41.124698,-95.863839 41.083507,-95.8647847640853 41.0528455046135,-95.865878 41.017403,-95.828329 40.972378,-95.837774 40.924712,-95.8187272785699 40.8979480664065,-95.810709 40.886681,-95.841309 40.845604,-95.8342438167144 40.7837843870431,-95.834156 40.783016,-95.888697 40.736292,-95.846034 40.682605,-95.781909 40.653272,-95.748626 40.603355,-95.765645 40.585208,-95.533182 40.582249,-95.3739250533987 40.5803323779415,-95.335588 40.579871,-95.2022660008303 40.578375628996,-95.068921 40.57688,-94.9148978673616 40.5749211691113,-94.819978 40.573714,-94.6320259176948 40.5717595874,-94.533878 40.570739,-94.4712077271232 40.570959458357,-94.310724 40.571524,-94.2322407102083 40.5720146121266,-94.091085 40.572897,-94.015492 40.5740737070096,-94.014803 40.897031,-94.014189 41.156762,-93.898813 41.15661,-93.789196 41.162035,-93.557556 41.161271,-93.327886 41.160659,-93.328407 41.490921,-93.328614 41.507824,-93.348681 41.600999,-93.347933 41.863104,-93.698032 41.86337,-93.815527 41.863419,-94.164138 41.863244,-94.28034 41.862999,-94.628724 41.862763,-94.744876 41.862394,-94.744204 41.602185,-94.700745 41.602184,-94.700629 41.504148,-95.04077 41.50469,-95.154722 41.505211,-95.497997 41.506074,-95.9940203930119 41.5068906409415)
36;01;1683515566;(-72.018926 41.274114,-72.034754 41.234818,-71.917281 41.251333,-71.926802 41.290122,-72.018926 41.274114);(-73.226082 40.899249,-73.269387 40.805807,-73.053028 40.812739,-73.038052 40.729618,-73.14676 40.700962,-73.1460808692108 40.6464079681013,-73.012545 40.679651,-72.923214 40.713282,-72.757176 40.764371,-72.39585 40.86666,-72.298727 40.903151,-72.097369 40.95888,-71.936977 41.006137,-71.856214 41.070598,-71.919385 41.080517,-71.959595 41.071237,-72.051928 41.020506,-72.095711 41.05402,-72.084207 41.101524,-72.126704 41.115139,-72.162898 41.053187,-72.217476 41.040611,-72.283093 41.067874,-72.254704 41.110852,-72.182033 41.178345,-72.189163 41.193549,-72.291109 41.155874,-72.354123 41.139952,-72.389809 41.108304,-72.445242 41.086116,-72.504305 41.043329,-72.585327 40.997587,-72.708069 40.977851,-72.859831 40.966088,-73.040445 40.964498,-73.110368 40.971938,-73.144673 40.955842,-73.148994 40.928898,-73.229285 40.905121,-73.2358261228726 40.9066894596956,-73.226082 40.899249)
47;04;15500289326;(-87.287628 35.54884,-87.29719 35.548422,-87.269432 35.505851,-87.294534 35.444676,-87.227932 35.429332,-87.206578 35.433207,-87.129112 35.456019,-86.960804 35.417021,-86.906451 35.314075,-86.828301 35.263677,-86.8362863159495 34.992803004217,-86.783648 34.991925,-86.7836280114403 34.9919249219696,-86.467798 34.990692,-86.3187607654651 34.9910785804428,-86.311274 34.991098,-85.8639461118069 34.9870308587481,-85.605165 34.984678,-85.4743388431343 34.9836733267911,-85.365031 35.072554,-85.387089 35.147169,-85.246005 35.319077,-85.225877 35.354276,-85.168302 35.455614,-85.135191 35.458649,-85.102158 35.428442,-85.016343 35.409288,-85.031314 35.379477,-84.946339 35.287717,-85.026643 35.136171,-85.008478 35.09269,-84.917984 35.060667,-84.744441 35.264223,-84.72314 35.285471,-84.860164 35.350074,-84.805544 35.448571,-84.619865 35.644651,-84.619031 35.70788,-84.723853 35.752896,-84.754472 35.75439,-84.781901 35.825,-84.80163 35.823066,-84.916062 35.761939,-84.928536 35.768549,-85.254062 35.765611,-85.269359 35.793388,-85.265064 35.821973,-85.423179 35.814691,-85.423255 35.803613,-85.409175 35.798793,-85.401633 35.784493,-85.422681 35.778064,-85.460102 35.79957,-85.495565 35.768847,-85.54239 35.769164,-85.543209 35.797325,-85.598389 35.806304,-85.602876 35.794996,-85.663609 35.819589,-85.682095 35.831254,-85.868174 35.84636,-85.885156 35.839658,-85.997426 35.711955,-85.985062 35.660108,-85.948192 35.573422,-85.876962 35.524095,-85.869712 35.380362,-85.913593 35.289189,-86.02704 35.343837,-86.158018 35.362607,-86.261489 35.333579,-86.279905 35.387452,-86.25759 35.412476,-86.234575 35.45276,-86.245165 35.631913,-86.221631 35.706429,-86.207147 35.70379,-86.141766 35.914374,-86.153214 35.954399,-86.251731 35.961141,-86.515589 36.10061,-86.546884 36.087817,-86.618892 35.968224,-86.613328 35.790331,-86.686193 35.710051,-86.751651 35.696447,-86.782016 35.706595,-86.935719 35.760659,-87.003959 35.779028,-86.987776 35.694587,-87.035813 35.602918,-87.104668 35.61846,-87.241062 35.545496,-87.287628 35.54884)
05;02;12897334714;(-93.305684 34.875592,-93.287785 34.773193,-93.075178 34.771892,-92.96925 34.772266,-92.979902 34.637222,-92.875456 34.635124,-92.808028 34.590406,-92.793197 34.503606,-92.738905 34.473885,-92.685284 34.473105,-92.686 34.420972,-92.668711 34.414237,-92.589418 34.455641,-92.40468 34.451916,-92.403488 34.495708,-92.245818 34.493506,-92.208041 34.492765,-92.029996 34.489352,-92.02954 34.621403,-92.113313 34.622966,-92.078711 34.729983,-92.070805 35.011802,-92.121336 35.01221,-92.119719 35.066493,-92.01323 35.076267,-91.87888 35.024577,-91.802505 35.030425,-91.695463 35.062344,-91.608065 35.020741,-91.584005 35.091584,-91.465114 35.089454,-91.407782 35.212655,-91.437898 35.297105,-91.438202 35.369378,-91.356598 35.408064,-91.347257 35.439106,-91.584687 35.442311,-91.58188 35.530447,-91.793958 35.534114,-91.795855 35.455574,-91.850144 35.436442,-91.851958 35.358287,-92.111463 35.362725,-92.252759 35.363718,-92.24052 35.71219,-92.418408 35.716046,-92.416719 35.78859,-92.629837 35.790823,-92.631207 35.718365,-92.809763 35.722401,-92.813417 35.549,-92.850624 35.46295,-92.855411 35.172897,-92.896109 35.170678,-93.040709 35.108951,-93.040525 35.076923,-93.305684 34.875592)
06;23;25636036651;(-119.913659 35.439262,-119.880045 35.439133,-119.880172 35.351211,-119.809346 35.350865,-119.809449 35.263584,-119.666663 35.262527,-119.667056 35.174809,-119.553641 35.179975,-119.560975 35.087673,-119.472719 35.076885,-119.472754 34.901174,-119.442352 34.901274,-119.276946 34.879675,-119.243645 34.814178,-118.976721 34.812199,-118.881364 34.790629,-118.894474 34.817972,-118.326281 34.819726,-118.324314 34.664644,-118.306448 34.645488,-118.210009 34.63095,-118.134802 34.689356,-118.146383 34.762434,-118.060184 34.777679,-117.889478 34.778207,-117.774184 34.76458,-117.774368 34.823301,-117.667292 34.822526,-117.632011 34.82227,-117.630126 35.564071,-117.616195 35.680856,-117.651986 35.709934,-117.632996 35.797251,-117.924459 35.798149,-118.008043 35.789161,-118.005489 35.862699,-117.980761 35.867515,-118.003577 35.983718,-118.033611 36.008944,-118.127147 36.279656,-118.100317 36.346137,-118.21482 36.435036,-118.239021 36.523635,-118.290523 36.558535,-118.274624 36.597334,-118.366328 36.691635,-118.360586 36.744773,-118.982441 36.741646,-118.984779 36.657147,-119.088295 36.657514,-119.174791 36.658878,-119.246539 36.512829,-119.185919 36.50552,-119.170867 36.437547,-119.085125 36.428181,-119.11609 36.366356,-119.118207 36.267891,-119.064109 36.196297,-119.117392 36.181707,-119.143074 36.098488,-119.161487 36.022448,-119.107424 35.977722,-118.982708 35.991701,-118.854851 35.81853,-118.803729 35.790347,-119.053437 35.790748,-119.090113 35.5871,-119.074796 35.441365,-119.251812 35.441672,-119.265315 35.303535,-119.145871 35.296225,-119.109856 35.237999,-119.019247 35.252199,-119.039754 35.339474,-118.994015 35.397486,-118.931955 35.379705,-118.914302 35.325259,-118.799211 35.325612,-118.752687 35.292419,-118.752633 35.209365,-118.815399 35.209149,-118.850814 35.150971,-118.846575 35.045413,-118.917603 35.045422,-118.945395 34.986008,-118.979723 35.094577,-119.109921 35.094531,-119.109923 35.180502,-119.232831 35.194404,-119.252718 35.267352,-119.309803 35.26627,-119.349286 35.299839,-119.521314 35.367887,-119.597819 35.41487,-119.647663 35.499283,-119.806984 35.499112,-119.913659 35.439262)
17;01;669226983;(-88.136331 41.42298,-88.134658 41.378231,-88.018346 41.380408,-87.786184 41.383082,-87.787302 41.469839,-87.790408 41.528041,-87.573109 41.729794,-87.5816026607332 41.8000424127,-87.5883759425147 41.8110340761664,-87.654116 41.765057,-87.70781 41.771599,-87.667436 41.728451,-87.686363 41.677205,-87.797104 41.680813,-87.863201 41.622997,-87.812262 41.558291,-87.909453 41.556732,-87.943051 41.556029,-87.933914 41.541594,-88.021164 41.438648,-88.136331 41.42298)
42;07;2233986858;(-76.184057 40.04295,-76.161255 40.010749,-76.049293 39.802003,-76.017384 39.833488,-75.905417 39.796897,-75.843606 39.800656,-75.83532 39.90079,-75.893464 39.964906,-75.790152 40.008933,-75.78764 39.916068,-75.648066 39.892071,-75.637066 39.849944,-75.784984 39.848777,-75.776489 39.78079,-75.8120799848468 39.7221698092499,-75.788596 39.722199,-75.773786 39.7222,-75.753228 39.757989,-75.717059 39.792325,-75.662846 39.821425,-75.5943169052201 39.8345949730914,-75.570433 39.839185,-75.481207 39.829191,-75.415062 39.801919,-75.3903156232519 39.8168292178305,-75.3516482140689 39.8401271535134,-75.341765 39.846082,-75.293376 39.848782,-75.2588058180477 39.8546739007844,-75.264433 39.882167,-75.287947 39.880454,-75.302167 39.898041,-75.285069 39.905804,-75.299756 39.911276,-75.275311 39.923225,-75.289743 39.94311,-75.276702 39.95398,-75.295808 39.967897,-75.280266 39.974964,-75.276482 39.976959,-75.311432 40.01981,-75.349457 40.052905,-75.328784 40.064168,-75.370129 40.102435,-75.327028 40.159751,-75.237735 40.086152,-75.215876 40.108587,-75.178261 40.101069,-75.261848 40.176092,-75.18035 40.158563,-75.143435 40.186717,-75.195073 40.217688,-75.274789 40.203593,-75.298663 40.250412,-75.385776 40.226369,-75.444014 40.256323,-75.452531 40.201647,-75.365839 40.1355,-75.461729 40.103035,-75.456501 40.088058,-75.361066 40.065543,-75.562539 39.901638,-75.649803 39.957683,-75.741435 39.963293,-75.783988 40.011174,-75.738224 40.098646,-75.810559 40.154835,-75.693184 40.163734,-75.743178 40.216721,-75.696782 40.241863,-75.638828 40.312772,-75.662723 40.36711,-75.796825 40.417846,-75.800451 40.253125,-75.9752 40.305693,-76.049264 40.304813,-76.043993 40.247196,-75.873375 40.137107,-75.94244 40.106515,-76.04658 40.053235,-76.184057 40.04295)
08;07;886244473;(-105.339547 39.913786,-105.242197 39.789634,-105.236256 39.698834,-105.209981 39.695493,-105.204648 39.699401,-105.193862 39.6715,-105.202114 39.661468,-105.18515 39.656335,-105.165988 39.667603,-105.162363 39.659621,-105.167764 39.6542,-105.181625 39.649092,-105.160262 39.632367,-105.148761 39.638408,-105.128614 39.638665,-105.128645 39.632563,-105.109945 39.624224,-105.109909 39.61453,-105.096955 39.617969,-105.065141 39.618582,-105.053246 39.791063,-104.79091 39.79825,-104.73155 39.898611,-104.64037 39.906241,-104.791714 39.933743,-104.846605 39.899704,-104.987976 39.943074,-104.988159 39.968466,-105.015845 39.981193,-105.052892 39.914224,-105.165167 39.891486,-105.16615 39.914047,-105.339547 39.913786)
17;11;727563020;(-88.4045 41.72227,-88.403077 41.707421,-88.260662 41.695874,-88.261468 41.724529,-88.148194 41.726117,-88.1634 41.60903,-88.257274 41.593469,-88.25429 41.520721,-88.198656 41.521549,-88.196576 41.463708,-88.137792 41.464714,-88.136331 41.42298,-88.021164 41.438648,-87.933914 41.541594,-87.943051 41.556029,-88.141361 41.54413,-88.124861 41.653633,-88.028758 41.669846,-88.02916 41.68553,-88.004655 41.685659,-88.006923 41.716364,-87.997704 41.721139,-87.997657 41.714886,-87.944911 41.716968,-87.94138 41.703324,-87.914552 41.720169,-87.895256 41.728193,-87.899264 41.729587,-87.900543 41.738788,-87.895911 41.742433,-87.896837 41.765908,-87.907793 41.774687,-87.916322 41.771515,-88.012707 41.751152,-88.033008 41.795526,-88.129895 41.750563,-88.204217 41.812811,-88.26279 41.812301,-88.26279 41.812132,-88.376107 41.809888,-88.37532 41.72261,-88.4045 41.72227)
06;18;1803020928;(-122.405590143901 37.3149650377439,-122.418452 37.248521,-122.397065 37.187249,-122.344029 37.144099,-122.322971 37.11546,-122.294310191913 37.1051413867181,-122.284882 37.101747,-122.260481 37.072548,-122.20618 37.013949,-122.105976 36.955951,-122.06731672906 36.9535956897314,-121.973184 37.085279,-121.809076 37.069301,-121.84629 37.09702,-121.804155 37.189705,-121.759306 37.185205,-121.923501 37.278353,-121.932158 37.337661,-122.068552 37.279163,-122.091073 37.300942,-122.034672 37.426438,-122.059673 37.464087,-122.081473 37.477838,-122.144933 37.4582,-122.247998 37.490081,-122.303907 37.423273,-122.25281 37.371923,-122.405590143901 37.3149650377439)
04;01;142551215109;(-114.042876 35.724746,-113.98646 35.708601,-113.933844 35.641821,-113.907537 35.677558,-113.829825 35.669569,-113.83039 35.699592,-113.620364 35.494505,-113.354495 35.494383,-113.334105 35.508416,-113.334161 35.528037,-113.174458 35.506445,-113.148055 35.478595,-112.975855 35.392904,-112.95341 35.35611,-112.754838 35.306301,-112.694846 35.311586,-112.541805 35.236338,-112.440751 35.260468,-112.4423 35.149408,-112.335716 35.148279,-112.334536 34.973024,-112.00807 34.975898,-112.075891 34.886191,-112.034022 34.800378,-111.964237 34.826151,-111.90452 34.82084,-111.884981 34.702632,-111.974279 34.646244,-111.907884 34.59841,-111.907852 34.552511,-111.836233 34.526401,-111.768114 34.438693,-111.786035 34.40532,-111.696862 34.346579,-111.674412 34.306163,-111.659644 34.386251,-111.554216 34.439437,-111.554681 34.471733,-111.502415 34.498057,-111.472046 34.462265,-111.517657 34.430392,-111.423066 34.437225,-111.418533 34.377287,-111.397229 34.426062,-111.250302 34.453274,-111.147094 34.375185,-111.096661 34.396431,-110.958863 34.314469,-110.848059 34.267205,-110.783111 34.299861,-110.783221 33.897881,-110.741837 33.687464,-110.801076 33.67121,-110.794682 33.638043,-110.837925 33.665884,-110.929086 33.616601,-110.946376 33.56553,-111.002633 33.600337,-111.007915 33.709508,-111.069956 33.82318,-111.140853 33.713944,-111.28649 33.657375,-111.222055 33.602446,-111.153354 33.677606,-111.039905 33.466104,-110.974706 33.342095,-110.955497 33.279139,-111.034949 33.320968,-111.123799 33.293376,-111.067009 33.192193,-111.16448 33.19229,-111.164562 33.094766,-111.304964 33.093379,-111.30307 33.016471,-111.362344 32.986657,-111.455704 32.988369,-111.515869 33.016097,-111.516633 33.118252,-111.686032 33.117659,-111.686035 33.204637,-111.869945 33.203583,-111.893085 33.204811,-111.893596 33.291148,-112.133066 33.290292,-112.147914 33.304647,-112.221603 33.370002,-112.237122 33.388404,-112.305635 33.382751,-112.306184 33.246921,-112.202163 33.246862,-112.203509 32.683596,-112.151709 32.723098,-112.049585 32.723605,-112.049515 32.767609,-111.877629 32.767607,-111.774591 32.792248,-111.740289 32.718922,-111.792612 32.679347,-111.792534 32.506779,-111.351531 32.501355,-111.303956 32.392023,-111.148593 32.362735,-111.062875 32.308733,-111.063265 32.406227,-110.961182 32.344589,-110.893103 32.409842,-110.85872 32.511223,-110.842114 32.513755,-110.451221 32.513807,-110.451503 32.427354,-109.227815 32.424475,-109.113987 32.426177,-109.047612 32.426377,-109.047117001409 32.777569000002,-109.047117 32.77757,-109.047237 33.208965,-109.047298 33.409783,-109.046607457859 33.7782323711321,-109.046426 33.875052,-109.046182 34.522393,-109.046138935302 34.5792910941463,-109.045851 34.959718,-109.046353967524 35.1746836584714,-109.046796 35.363606,-109.046296 35.614251,-109.046024 35.8798,-109.045871619849 36.0023384351079,-109.045729 36.117028,-109.045433 36.874589,-109.045223 36.999084,-109.495338 36.999105,-110.000677 36.997968,-110.47019 36.997997,-110.75069 37.003197,-111.066496 37.002389,-111.278286 37.000465,-111.405869 37.001481,-111.412783987873 37.001477687156,-112.35769 37.001025,-112.538571 37.000744128882,-112.545094 37.000734,-112.829501944372 37.0003864013144,-112.827338 36.832321,-112.600226 36.831708,-112.638679 36.674478,-112.620946 36.595942,-112.660059 36.54356,-112.623017 36.474736,-112.629468 36.391871,-112.681571 36.341662,-112.723991 36.345992,-112.792436 36.285036,-112.865033 36.282381,-112.902949 36.253761,-113.009038 36.23904,-113.13708 36.166424,-113.196751 36.152949,-113.224919 36.091144,-113.319971 36.096769,-113.354176 36.040368,-113.317122 35.961385,-113.33485 35.913859,-113.310523 35.86435,-113.334024 35.803031,-113.383856 35.754552,-113.51101 35.766265,-113.605924 35.849457,-113.647433 35.823884,-113.707967 35.87964,-113.71475 35.929671,-113.769214 35.972672,-113.808896 36.047375,-113.86952 36.054688,-113.903532 36.092838,-113.904629 35.787127,-113.963359 35.777675,-114.042876 35.724746)
34;04;1792029699;(-74.7483554560178 40.184744178994,-74.721604 40.15381,-74.7262762802788 40.151403313151,-74.713818 40.152655,-74.703402 40.184,-74.587847 40.138237,-74.553105 40.07913,-74.434653 39.854803,-74.266947 39.990197,-74.266067 40.055649,-74.158765 40.023834,-74.154404 40.099719,-74.107822 40.137005,-74.0349623822635 40.1025843059482,-74.030181 40.122814,-74.0009739576756 40.2171178186985,-74.002892 40.276385,-74.051025 40.31497,-73.977528 40.383546,-74.066721 40.357069,-74.135956 40.426786,-74.208853 40.405039,-74.222916 40.277376,-74.327404 40.344579,-74.395182 40.278677,-74.484287 40.253299,-74.542912 40.216653,-74.579236 40.266438,-74.706449 40.268757,-74.7483554560178 40.184744178994)
32;03;7377823816;(-115.845803 36.122048,-115.846113922762 35.9635526731107,-115.648032019625 35.8096292126029,-115.647683 35.809358,-115.404537 35.617605,-115.303743 35.538207,-115.160068 35.424129,-115.043812 35.332012,-114.804249 35.139689,-114.633487 35.001857,-114.625069 35.068478,-114.619905 35.121632,-114.59912 35.12105,-114.572747 35.138725,-114.587129 35.262376,-114.627137 35.409504,-114.6645 35.449497,-114.663105 35.524491,-114.653406 35.610789,-114.689407 35.651412,-114.697309 35.733686,-114.70371 35.814585,-114.669687 35.865084,-114.700271 35.901772,-114.731159 35.943916,-114.742779 36.009963,-114.743299245886 36.0659351737601,-114.879046 36.132622,-114.982065 36.08843,-115.029378 36.11798,-115.028909 36.085408,-115.140159 36.086339,-115.14597 36.07154,-115.197179 36.086332,-115.279205 36.085213,-115.278241 36.177654,-115.334186 36.220117,-115.40298 36.213015,-115.426387 36.129249,-115.502842 36.163019,-115.573527 36.108873,-115.579132 36.167276,-115.845803 36.122048)
